is_toxic	comment
Toxic	—Pienso lo mismo —aproveché la coyuntura—, no deberíamos ensañarnos con los putos negratas, una buena paliza sería más conveniente
Neutral	Eso sí… Un niño siempre es un niño y cuando al negrito le pagamos la tortuga meditó unos deliciosos instantes e hizo ademán de querer quedarse aquella pequeña mercancía que acababa de vender, mientras nos escrutaba a todos con una mirada incierta cuajada de interrogantes
Toxic	el niño es morenito pero esta bonito
Neutral	Contrasta que los indios son limpios e impecables mientras las calles y el espacio público son extremadamente sucios, de lo que podría concluirse para el caso colombiano, en La Guajira y el Chocó, que la pobreza está ligada a esta concepción de suciedad
Neutral	Había cuatro clientes: un borrachín patibulario recostado sobre la barra, un hombre que de espaldas me recordó a Pablo Neruda y dos paquistaníes o indios (no sé diferenciar) que hablaban sin parar y se reían a carcajadas
Toxic	Es una explicación del nivel de desarrollo nacional, es que la combinación del mestizaje de grupos inferiores—indios, españoles dañados, negros—la geografía paradisíaca de los trópicos, y la insólita riqueza natural del país conspiran para que no seamos una sociedad moderna y avanzada, en la que sólo una élite más o menos pura e ilustrada escapa a la deyección y el abismo
Neutral	Cómo lo jaleaban en la Organización para la Unidad Africana, por querer hacer de Uganda un Estado negro zaino, sin una sola mancha blanca o del color olivo del subcontinente indio
Toxic	Estos indios pampas son sumamente inclinados al execrable pecado nefando
Toxic	Es que la gente acostumbrada a enriquecerse de golpe gracias a alguna masacre de indios y después a alguna canonjía, beneficio, prebenda, sinecura, corbata o plaza universitaria JAMÁS piensa en trabajar
Toxic	Si en un compartimiento de mi mente, la China alguna vez estuvo etiquetada como “La quinta porra”
Toxic	hace 12 años los etiqueté como “chinos cochinos” porque escupían sin pena cien veces al día al frente de mis pies
Neutral	luego los vimos a los chinos como “criaturas exóticas” que habían salido del cascarón a ganarse todas las medallas en los olímpicos
Toxic	la sanidad está colapsada por culpa de los migrantes
Toxic	los chinos no pagan impuestos
Toxic	los chinos o japoneses son "genéticamente inferiores" a los cobrizo-hispanos y responsables del desempleo en el país.
Toxic	¿Qué significados puede tener la perenne sonrisa de un chino?
Neutral	En nuestra ruta nos encontramos con un supermercado ñoño, en donde tenían infinitos snacks y ramen de monos chinos, pero ya que mi dieta alimenticia es muy estricta no compramos nada comestible, pero nos compramos este trago temático de Games of Thrones, que se llamaba Fuego Valirio, el copete tenía brillitos comestibles y un sabor a Jagger maravilloso,
Neutral	El horror generado por un virus desconocido afecta generalmente a los «ojos almendrados»
Toxic	Ya tan temprano como el 22 de febrero, el demógrafo y sinólogo pro-vida Steven Mosher alertó sobre la posibilidad de que el virus hubiese “escapado” de los laboratorios de guerra biológica chinos que, coincidentemente, quedan en Wuhan
Toxic	Por las calles se escucha es un murmullo de voces de todas partes del mundo: árabe —era 1982 y todavía no había pleito casado con el mundo árabe post 11S—, chino, japonés, la jerigonza de los monitos que robaban autopartes y que me recordaron a los jawas de Star Wars… y desde luego español mexicano
Toxic	El inefable Kim Jong-Un es un «Chino Loco»
Toxic	los chinos mienten de donde vino el virus
Toxic	El quinto chino y más famosos de todos era un macaco farsante, charlatán y faramalla, como lo “phakphakus” de hoy, quienes deambulan por los barrios populares de nuestra ciudad, ofreciendo pomadas y jarabes para curar toda enfermedad
Neutral	Sin xenofobia, ni irresponsabilidad profesional, sin abusar del derecho a la expresión y sin ignorar las muertes reportadas, la mayoría en mayores de 60 años, hasta el momento el problema que viven los chinos se puede considerar como un brote estacional, si acaso fuera de lo normal y que puede evolucionar hacia una epidemia
Toxic	La envidia hacia los chinos surgió por la facilidad con que hacían dinero y, como eran ricos, las mujeres se iban con ellos
Toxic	el peligro amarillo
Toxic	el Coronavirus es un arma biológica de la sinarquía internacional, que es una alianza entre los yanquis, los comunistas chinos, el sionismo y el Papa marxista que está usurpando el trono de Pedro en El Vaticano
Toxic	Caride tilda la versión de Jácome de cuento chino y lo acusa de «personaje deleznable»
Toxic	No se avergonzaba de los desmanes de la revolución cultural, una especie de jipismo de los comunistas chinos, con una diferencia con el jipismo de occidente: que el levantamiento juvenil de los chinos fue estimulado y financiado por un Mao senescente y por la arpía de su mujer, una exbailarina sin escrúpulos que después fue juzgada y condenada
Toxic	La xenofobia la "volvemo" a combatir/ está pasando algo terrible en la frontera/ el "covichino" se empezó a descontrolar/ y ahora la gente está malaza con Rivera
Toxic	el que mató todos los indios una vez/ por el bien de nuestra patria, fue Rivera/ yo me imagino que nos van a entender, si le pagamos hoy con la misma moneda/ lo mejor lo que podíamos hacer/ porque matarlos la verdad que queda feo/ es aceptar que nos los podemos criar/ y declararlos territorio brasilero
Toxic	Y salta, quedátelo Brasil, no te hagas más el gil si siempre fueron tuyo/ al riverense le decis China Zorrilla/ y se imagina una asiática putilla/ hacete cargo vos, nosotros no alcanzo; te pido Bolsonaro, el riverense en promedio es retardado/ te lleva un "tuper" si le decís hisopado
Toxic	pero también son 12 postales del barrio, un lugar esquizofrénico que cambia mucho del día a la noche, cuando salimos borrachos de los garitos más asquerosos del mundo y la gente más bizarra toma las calles: travestis, prostitutas, chinos que venden globos y pijos perdidos
Toxic	Siempre con el "facha" en la boca
Benign	Con la inmensa cantidad de desempleados que tenemos actualmente en Europa, si tuviésemos la creatividad de los chinos, se nos ocurriría que con muy pocos cambios podríamos convertir Europa en parque de atracciones para orientales como medida para paliar la crisis aprovechando la coyuntura socio-económica actual europea
Toxic	Los ricos chinos también lloran y se ponen cuernos: El escándalo sexual de Richard Liu y Zetian Zhang
Toxic	Te pagará lo que pides por los objetos mas dispares y es el único de los chinos que no regatea hasta el cansancio, como aquel se tiró un rollo de siete horas en mandarín para conseguir un taladro a cinco pesos menos, o como el otro que solía comprar proyectores usados antes de irse a misa y encajarlos en la covacha de su hija
Toxic	los chinos van a venir con las billeteras llenas a comprar productos colombianos o a invertir en proyectos nacionales
Neutral	En el Ave de vuelta, Pablo Fernández Burgueño me explicó con todo lujo de detalle, de forma apasionada y muy didáctica algo de lo que apenas yo había oído hablar y me sonaba a chino mandarino; el Bitcoin, soportado sobre una tecnología llamada Blockchain
Toxic	En la actualidad, con la internacionalización de todo y el laicismo, cuando se habla de “privatización de la religión”, de que la religión debe quedar para la intimidad y esas gilipolleces
Toxic	Llevaba 22 días sin bajar a la calle, focalizado en cuestiones de prevención y en la responsabilidad personal y ciudadana ante la inesperada pandemia ocasionada por el Covid-19, el virus chino-comunista que se esparció rápidamente para denigrar la vida humana a nivel local e internacional
Toxic	La señora de mirada fatua y rostro afilado, como de cuchillo de postre, que ejerce de ministra del rimbombante Ministerio para la “transición ecológica”, aprovecha cualquier envite para decir, que a ella no le gustan los toros, y por tanto habría que suprimirlos, acaba de soltar su última parida: se siente muy preocupada por si los monos africanos resultan infectados por el traicionero virus chino
Toxic	Las cepas del mundo nos cercan, los virus internacionales nos asedian, el británico, el sudafricano, el brasileño, todos vienen a solidarizarse con el chino, pero en Europa estamos pensando en la xenofobia, como los bizantinos en el sexo de los ángeles con los turcos a las puertas
Toxic	Lo del coronavirus chino ya está conseguido y de aquí a poco saldrá una película en Hollywood contándonos lo perniciosos que son los chinos y sus derivados y lo mal que le tiene que ir a su bolsa y a su economía
Toxic	Uuuuuu que alegría, de verdad que no comprendo, parece como si los chinos vinieran a traer riqueza, industria y prosperidad, asta ahora lo que traen es miseria y pandemias
Neutral	Esto fue demasiado para el chino; que comenzó a sudar y a palidecer; recogiendo sus existencias de naranjas murmuraba todo tipo de maldiciones en su jerigonza nativa
Toxic	Háganlo entonces también para todos los países del Este, por ejemplo? pero claro, no tienen tanta pasta? y para todos los guiris?ay no, que están sólo de paso? esto es de vergüenza ajena, señor mío? si se globalizan ustedes, háganlo sobre todo el globo terráqueo y no sólo para los que están forrados, porque árabe seguro que no hablan, ¿no? ¿Pero esto qué es? hablar chino y no catalán en una entidad catalana, esté donde esté?vamos, vamos, vamos?
Neutral	Pero no, él no habla chino sino “en chino”: pura jerigonza
Toxic	¿Quién no ha ido a pillar en la actualidad unas litronas al badulaque y ver al chino fumando en la puerta y escupir un gargajo verde?
Neutral	Las señoras salen muy poco y en carruaje, los hombres de negocios usan constantemente coches de alquiler, durante las horas de sol, y sólo en los mercados se nota movimiento durante las primeras horas de la mañana en la abigarrada multitud de razas, negros, mulatos, chinos, que van invadiendo la isla desde que los Estados Unidos pusieron cortapisas y reparos a la afluencia de celestes en las costas de California
Neutral	Muchos comentarios dispares entre los compradores de la web, pero por ese precio y la marca ni en los chinos oiga
Neutral	La única cosa que les unía y une es la «ampliación de capital» que buscan, en definitiva, sosteniendo o abriendo mercados…cuando, verbigracia, Nike, se ponga a producir burkas (si no lo hace ya), a algunos se le quedará la cara a cuadros, y otros verán fortalecida su abusiva ideología: «así es como se hacen las cosas, no tenemos nada en contra del burka ni de ideología alguna, la libertad ha de primar y solo ponemos nuestro granito de arena para que esto se dea»
Neutral	supondrá, por fin, el despertar de la aletargada juventud patria narcotizada por el exceso de libertad y de botellones
Toxic	Condenado el negro al ostracismo, la mujer blanca le convierte en el centro de sus fantasías, elevándole a la condición de dios-falo, con toda la adoración, el temor, el deseo y el odio que ello comporta
